   0.0000000000000000        0.0000000000000000        1.0000000000000000     
  0.10000000149011612       0.10179926280241879        1.0339764433175311     
  0.20000000298023224       0.20639272369866893        1.0558898717570275     
  0.30000000447034836       0.31257982987476407        1.0658944851487118     
  0.40000000596046448       0.41918704956398867        1.0643740710759861     
  0.50000000745058060       0.52508984537685854        1.0519198512789991     
  0.60000000894069672       0.62923174023993833        1.0292949825547073     
  0.70000001043081284       0.73063931602040544       0.99738943049323292     
  0.80000001192092896       0.82843241197332174       0.95716990836024385     
  0.90000001341104507       0.92182927424312144       0.90962973787551993     
   1.0000000149011612        1.0101468703124938       0.85574292238642680     
   1.1000000163912773        1.0927969606581238       0.79642564746850031     
   1.2000000178813934        1.1692787769913393       0.73250712173549248     
   1.3000000193715096        1.2391692832361056       0.66471040463856634     
   1.4000000208616257        1.3021120056552953       0.59364282756045084     
   1.5000000223517418        1.3578053403912782       0.51979489536947510     
   1.6000000238418579        1.4059911134605296       0.44354616943384190     
   1.7000000253319740        1.4464440112507821       0.36517653299828873     
   1.8000000268220901        1.4789623437369741       0.28488134940941401     
   1.9000000283122063        1.5033604648004997       0.20278926096522815     
   2.0000000298023224        1.5194630632350645       0.11898166866348163     
   2.1000000312924385        1.5271014568078107        3.3513224343500764E-002
   2.2000000327825546        1.5261119678520894       -5.3567083577029148E-002
   2.3000000342726707        1.5163364266943977      -0.14219448862639394     
   2.4000000357627869        1.4976248308988911      -0.23226679340067413     
   2.5000000372529030        1.4698401743859788      -0.32362265733623907     
   2.6000000387430191        1.4328654402564391      -0.41602009698581965     
   2.7000000402331352        1.3866127130251575      -0.50911570954878083     
   2.8000000417232513        1.3310342979859167      -0.60244548736276160     
   2.9000000432133675        1.2661356264554695      -0.69540854917912320     
   3.0000000447034836        1.1919895674708096      -0.78725562978375918     
   3.1000000461935997        1.1087515571017543      -0.87708466118431749     
   3.2000000476837158        1.0166747042898725      -0.96384611861085645     
   3.3000000491738319       0.91612376040774779       -1.0463608230492800     
   3.4000000506639481       0.80758659016144074       -1.1233524001361841     
   3.5000000521540642       0.69168161349769974       -1.1934954353874689     
   3.6000000536441803       0.56915967243993515       -1.2554784862429145     
